replicate,group,seed,phase2_B,phase2_L,phase2_S,phase2_K,phase3_B,phase3_L,phase3_S,phase3_K,phase3_B_max,delta_B,delta_L
84,control,804764357,42.16969401517866,6.346341493202655,0.2066008016911686,25.33464080542008,56.28548692937373,12.74631704997695,0.13671931615214178,33.7820440574813,70.0,14.115792914195069,6.399975556774295
85,control,841691868,41.89014687797049,6.858069924995819,0.26385507806197095,25.154136171259072,62.32013180486519,10.125889765155474,0.3621796134234904,37.36546879884084,70.0,20.429984926894704,3.267819840159655
86,control,387478378,42.19707501322286,6.688244356352566,0.21968632827956516,25.347407076877097,55.79602561210795,10.4622676761559,0.15151124767171942,33.465764822785665,70.0,13.59895059888509,3.7740233198033337
87,control,898087625,43.60773462839826,6.080279618079836,0.23616582996133975,26.128561754885354,63.57607473443272,8.358433912781674,0.3310943942199327,38.155561906605,70.0,19.96834010603446,2.278154294701838
88,control,288328103,44.279804080532884,6.7463375502256495,0.12503056167332285,26.576303841002616,55.53251694858079,6.832090421523725,0.12942210269943163,33.32831047932928,70.0,11.252712868047908,0.08575287129807574
89,control,239557784,43.6338792262938,6.257671725701015,0.048339445957868425,26.155771059173954,61.87312430153868,5.00821021431969,0.06966557647934138,36.77640393533311,70.0,18.23924507524488,-1.249461511381325
90,control,682495503,40.82078577845502,6.449788603085716,0.010366809114129202,24.49042593214912,64.89664727169648,7.076167294366793,0.09081376817452984,38.93997460348127,70.0,24.07586149324146,0.6263786912810767
91,control,636761825,43.31196240871772,6.017626566463368,0.09361549261358329,26.003183005582144,62.00066309023164,6.138433152432988,0.14059263095333635,37.15914462053703,70.0,18.68870068151392,0.12080658596962035
92,control,139752483,39.3421035457348,5.1850066714428085,0.06445186650752534,23.393869340596176,47.551753552490204,8.959192292035333,0.5488495095742996,28.54166731213012,70.0,8.209650006755403,3.774185620592524
93,control,832736746,45.49129869145656,7.385535004755135,0.46910025218589657,27.263910797769547,59.66410053878836,9.626820246086888,0.6295288315664684,35.78932118893025,70.0,14.172801847331804,2.241285241331753
94,control,199908202,43.01098196670698,6.939625638752435,0.13665200768999383,25.7898307291826,56.212025465440256,5.950593598214911,0.2535129217869667,33.60777101533384,70.0,13.201043498733277,-0.9890320405375244
95,control,7362269,43.65948174740114,7.450953348106277,0.31758177992448433,26.19147588209084,50.29584302285562,7.213601111400394,0.35243684113295487,30.12393538105227,70.0,6.636361275454483,-0.2373522367058829
96,control,796842586,40.00856455465691,7.293425010643292,0.014549937886203804,24.01080298632425,55.89732217608961,5.886011241746117,0.11174862624863643,33.513165299115556,70.0,15.888757621432703,-1.4074137688971744
97,control,786924377,41.09404753527473,6.121414939210017,0.12174609429628015,24.653365927255837,53.71086235178295,5.401059243276176,0.1490618324832303,31.981152051264974,70.0,12.616814816508217,-0.7203556959338409
98,control,780364318,40.06465458364724,6.1932272819266085,0.1527924302373204,24.082495635858862,55.262624485883585,8.312342016437736,0.1574132616367536,33.10291431296971,70.0,15.197969902236345,2.119114734511127
99,control,664850856,42.04033194760782,7.793398285425371,0.14786027176138328,25.261737842199977,49.83902138956471,5.8286527081266994,0.1969655051243593,29.88736956330474,70.0,7.798689441956888,-1.9647455772986717
100,control,471567144,41.01565213631883,7.321627126067202,0.4008468963574339,24.45478020964098,58.88670155650399,10.625485180229159,0.47083792557160425,35.36952308304164,70.0,17.871049420185166,3.3038580541619567
1,treatment,705165378,42.6842951903168,9.397872764713425,0.48539049189996303,25.61576001822263,50.59025632119934,7.204288975331603,0.4195977167747731,30.132651877849817,118.0,7.905961130882538,-2.1935837893818215
2,treatment,277121625,42.84975598394958,7.858663893416162,0.2836417943388487,25.726878555850888,64.06765011605711,12.146269619920991,0.34764715836557497,38.42044909193748,118.0,21.21789413210753,4.287605726504829
3,treatment,780729030,40.72495039564719,8.758985788706903,0.13810440119278072,24.43522789268114,37.47808098189648,8.433942232666283,0.18665702772278292,22.486875872690362,118.0,-3.2468694137507086,-0.32504355604062063
4,treatment,555646960,40.742786452358516,5.656279086069884,0.12032121490378361,24.437884429312987,45.7715461563937,9.117142310130038,0.01443108785624769,27.478483660025397,118.0,5.028759704035181,3.4608632240601542
5,treatment,458915775,37.60495489036683,8.028460260394187,0.34518656050461544,22.55603375086513,47.53332516660268,8.666730119930193,0.27315887151486395,28.55736697744345,118.0,9.928370276235853,0.6382698595360061
6,treatment,505606251,41.614532501392446,10.646736867633253,0.10410285570511163,24.931529841726285,52.82008370473927,10.808345325839783,0.07951765166810765,31.686062743024042,118.0,11.205551203346822,0.1616084582065298
7,treatment,568741195,41.64186352778798,6.62060507037577,0.05763837394799803,25.018987568191573,51.73334426026283,9.141864944944958,0.14384498283471314,31.126053195824223,118.0,10.09148073247485,2.5212598745691874
8,treatment,37262311,37.95111238624742,8.824628966542091,0.48466047174287885,22.73247255167276,54.417951779307636,12.778264654590338,0.01332013108664382,32.6521377014419,118.0,16.46683939306022,3.953635688048246
9,treatment,139796998,37.69726444262426,6.924107513173827,0.21948483184029846,22.595484050339763,57.17811677531979,7.294757025214741,0.19979907622943852,34.2860229016354,118.0,19.480852332695534,0.3706495120409139
10,treatment,245481166,43.288275050521115,11.842406125706084,0.5207728920878396,26.05882146660891,42.61713169085167,10.901741752202268,0.4836146214284267,25.523950666515066,118.0,-0.6711433596694434,-0.9406643735038163
11,treatment,114530073,41.1920091647631,6.518680824222214,0.1720853285597087,24.68866849516592,45.88804924439923,9.954411109876395,0.20682012454983473,27.498925156570262,118.0,4.696040079636127,3.4357302856541807
12,treatment,439613574,44.45026854607157,6.670040255284675,0.08553849358554248,26.657967863945743,73.3117077767757,11.2875831046684,0.43774918897504006,44.0010597100046,118.0,28.861439230704136,4.6175428493837245
